"ipm_id"	"kernel_id"	"formula"	"model_family"	"domain_start"	"domain_end"
"bbbb43"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb43"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb43"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb43"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb43"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb44"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb44"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb44"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb44"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb44"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb44"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb45"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb45"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb45"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb45"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb45"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb45"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb46"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb46"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb46"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb46"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb46"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb46"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb47"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb47"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb47"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb47"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb47"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb47"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb48"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb48"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb48"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb48"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb48"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb48"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb49"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb49"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb49"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb49"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb49"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb49"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb50"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb50"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb50"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb50"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb50"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb50"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb51"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb51"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb51"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb51"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb51"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb51"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb52"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb52"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb52"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb52"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb52"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb52"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb53"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb53"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb53"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb53"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb53"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb53"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb54"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb54"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb54"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb54"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb54"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb54"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb55"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb55"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb55"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb55"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb55"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb55"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb56"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb56"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb56"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb56"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb56"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb56"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb57"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb57"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb57"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb57"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb57"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb57"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb58"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb58"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb58"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb58"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb58"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb58"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb59"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb59"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb59"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb59"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb59"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb59"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb60"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb60"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb60"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb60"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb60"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb60"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb61"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb61"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb61"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb61"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb61"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb61"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb62"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb62"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb62"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb62"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb62"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb62"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb63"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb63"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb63"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb63"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb63"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb63"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb64"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb64"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb64"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb64"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb64"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb64"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb65"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb65"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb65"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb65"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb65"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb65"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb66"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb66"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb66"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb66"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb66"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb66"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb67"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb67"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb67"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb67"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb67"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb67"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb68"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb68"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb68"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb68"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb68"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb68"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb69"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb69"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb69"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb69"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb69"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb69"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"bbbb70"	"P_yr"	"P_yr = s_yr * g_yr * d_size"	"CC"	"size"	"size"
"bbbb70"	"F _yr"	"F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size"	"CC"	"size"	"size"
"bbbb70"	"C_yr"	"C_yr = c_p_yr  *  c_n * c_d * d_size"	"CC"	"size"	"size"
"bbbb70"	"B_yr"	"B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size"	"CD"	"size"	"seedbank"
"bbbb70"	"B1_yr"	"B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size"	"DC"	"seedbank"	"size"
"bbbb70"	"StaySB"	"StaySB = sb_stay"	"DD"	"seedbank"	"seedbank"
"aaaa31"	"P_le"	"P_le = s_le * g_le * d_size"	"CC"	"size"	"size"
"aaaa31"	"stayBG_le"	"stayBG_le = sbg_le"	"DD"	"biggest"	"biggest"
"aaaa31"	"inBG_le"	"inBG_le = goBG_le"	"CD"	"size"	"biggest"
"aaaa32"	"P_le"	"P_le = s_le * g_le * d_size"	"CC"	"size"	"size"
"aaaa32"	"stayBG_le"	"stayBG_le = sbg_le"	"DD"	"biggest"	"biggest"
"aaaa32"	"inBG_le"	"inBG_le = goBG_le"	"CD"	"size"	"biggest"
"ccccc1"	"P"	"P = s * g"	"CC"	"sa"	"sa"
"ccccc1"	"F"	"F = p_r * r_s * r_d * r_r"	"CC"	"sa"	"sa"
"ddddd1"	"P"	"P = s * g"	"CC"	"size"	"size"
"ddddd1"	"F_LS"	"F_LS =  s * p_recruit_LS * n_offspring * pd_recruit_size"	"CC"	"size"	"size"
"ddddd2"	"P_age"	"P_age = s_age * g_age  * d_size_age"	"CC"	"size_age"	"size_age"
"ddddd2"	"F_LS"	"F_LS =  p_recruit_a * n_offspring * pd_recruit_size * d_size_age"	"CC"	"size_age"	"size_age"
"ddddd3"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"ddddd3"	"F"	"F = d * r"	"CC"	"svl"	"svl"
"ddddd4"	"P"	"P = s * g"	"CC"	"size"	"size"
"ddddd4"	"F"	"F = d * r"	"CC"	"size"	"size"
"ddddd5"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"ddddd5"	"F"	"F = d * r"	"CC"	"svl"	"svl"
"ddddd6"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"ddddd6"	"F"	"F = d * r"	"CC"	"svl"	"svl"
"ddddd7"	"P"	"P = s * g"	"CC"	"wt"	"wt"
"ddddd7"	"F"	"F = d * r"	"CC"	"wt"	"wt"
"ddddd8"	"P"	"P = s * g"	"CC"	"wt"	"wt"
"ddddd8"	"F"	"F = d * r"	"CC"	"wt"	"wt"
"ddddd9"	"P_sn"	"P_sn = s_sn * g"	"CC"	"svl"	"svl"
"ddddd9"	"F_sn"	"F_sn = p_lay * n_eggs_sn * p_hatch * p_recruit * off_size"	"CC"	"svl"	"svl"
"dddd10"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd10"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd11"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd11"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd12"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd12"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd13"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd13"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd14"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd14"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd15"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd15"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd16"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd16"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd17"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd17"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd18"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd18"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd19"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd19"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd20"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd20"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd21"	"P"	"P = s * g *d_len"	"CC"	"len"	"len"
"dddd21"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd22"	"P_dz_tz"	"P_dz_tz = s_dz_tz * g_dz_tz"	"CC"	"sl"	"sl"
"dddd22"	"F_dz_tz"	"F_dz_tz = s_dz_tz * fec_tz *offSize_dz_tz * r_dz_tz"	"CC"	"sl"	"sl"
"dddd23"	"P_hur"	"P_hur = (1 - pf_hur) * s_hur * g_hur"	"CC"	"logsize"	"logsize"
"dddd23"	"F_hur"	"F_hur = s_hur  *  fs_hur *pf_hur* nf_hur * fd_hur"	"CC"	"logsize"	"logsize"
"dddd24"	"P"	"P = s * g"	"CC"	"sl"	"sl"
"dddd24"	"F"	"F = d * r"	"CC"	"sl"	"sl"
"dddd25"	"P_yr"	"P_yr = s * g_yr"	"CC"	"size"	"size"
"dddd25"	"F"	"F = d * r"	"CC"	"size"	"size"
"dddd26"	"P"	"P = s * g"	"CC"	"len"	"len"
"dddd26"	"F"	"F = d * r"	"CC"	"len"	"len"
"dddd27"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"dddd27"	"F"	"F = (s * r * pHS * d)/2"	"CC"	"svl"	"svl"
"dddd28"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"dddd28"	"F"	"F = (s * r * pHS * d)/2"	"CC"	"svl"	"svl"
"dddd29"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"dddd29"	"F"	"F = (s * r * pHS * d)/2"	"CC"	"svl"	"svl"
"dddd30"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"dddd30"	"F"	"F = s * r * pg * 0.5 * d"	"CC"	"svl"	"svl"
"dddd31"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"dddd31"	"F"	"F = s * r * pg * 0.5 * d"	"CC"	"svl"	"svl"
"dddd32"	"P"	"P = s * g"	"CC"	"svl"	"svl"
"dddd32"	"F"	"F = s * r * pg * 0.5 * d"	"CC"	"svl"	"svl"
