"ipm_id","kernel_id","formula","model_family","domain_start","domain_end"
"aaa337","GoSB2","GoSB1 = Pe1 * fp * fs * d_size","CD","size","size"
"aaa337","leaveSB1","leaveSB1 = fd * d_size","DC",NA,"size"
"aaa337","leaveSB2","leaveSB2 = 1","DD",NA,NA
"aaa337","K","n_seedbank_2_t_1 = mat_mult(GoSB2, n_size_t); n_seedbank_1_t_1 = mat_mult(GoSB1, n_size_t) + mat_mult(leaveSB2, n_seedbank_2_t); n_size_t_1 = mat_mult(leaveSB1, n_seedbank_1_t) + mat_mult(P, n_size_t)","iteration_procedure","size","size"
"aaa338","P","P = s * g * d_size","CC","size","size"
"aaa338","GoSB1","GoSB2 = Pe2 * fp * fs * d_size","CD","size","size"
"aaa338","GoSB2","GoSB1 = Pe1 * fp * fs * d_size","CD","size","size"
"aaa338","leaveSB1","leaveSB1 = fd * d_size","DC",NA,"size"
"aaa338","leaveSB2","leaveSB2 = 1","DD",NA,NA
"aaa338","K","n_seedbank_2_t_1 = mat_mult(GoSB2, n_size_t); n_seedbank_1_t_1 = mat_mult(GoSB1, n_size_t) + mat_mult(leaveSB2, n_seedbank_2_t); n_size_t_1 = mat_mult(leaveSB1, n_seedbank_1_t) + mat_mult(P, n_size_t)","iteration_procedure","size","size"
"aaa339","P","P = s * g * d_size","CC","size","size"
"aaa339","goCont","goCont = Ep * fd * d_size","DC",NA,"size"
"aaa339","goSB","goSB = r_i * fp * fs * d_size","CD","size",NA
"aaa339","K","n_seedbank_t_1 = mat_mult(goSB, n_size_t); n_size_t_1 = mat_mult(goCont, n_seedbank_t) + mat_mult(P, n_size_t)","iteration_procedure","size","size"
"aaa340","P","P = s * g * d_size","CC","size","size"
"aaa340","goCont","goCont = Ep * fd * d_size","DC",NA,"size"
"aaa340","goSB","goSB = r_i * fp * fs * d_size","CD","size",NA
"aaa340","K","n_seedbank_t_1 = mat_mult(goSB, n_size_t); n_size_t_1 = mat_mult(goCont, n_seedbank_t) + mat_mult(P, n_size_t)","iteration_procedure","size","size"
"aaa341","K","K = P + F","IPM","size","size"
"aaa341","P","P = s * g * d_size","CC","size","size"
"aaa341","F","F = Ep * Fp * Fs * Fd * d_size","CC","size","size"
"aaa342","K","K = P + F","IPM","size","size"
"aaa342","P","P = s * g * d_size","CC","size","size"
"aaa342","F","F = Ep * Fp * Fs * Fd * d_size","CC","size","size"
"aaa343","K_en","K_en = P_en + F_en","IPM","size","size"
"aaa343","P_en","P_en = s_en * (1 - Pr_en) * g_en * d_size","CC","size","size"
"aaa343","F_en","F_en = s_en * Pr_en * Fe_en * c0_en * d_size","CC","size","size"
"aaa344","K","K_yr = P_yr + F_yr","IPM","lnCV","lnCV"
"aaa344","P","P_yr = s_yr * g_yr * d_lnCV","CC","lnCV","lnCV"
"aaa344","F","F_yr = Pf_yr * Pe_yr * Fd_yr * d_lnCV","CC","lnCV","lnCV"
"aaa345","K","K_yr = P_yr + F_yr","IPM","lnCV","lnCV"
"aaa345","P","P_yr = s_yr * g_yr * d_lnCV","CC","lnCV","lnCV"
"aaa345","F","F_yr = Pf_yr * Pe_yr * Fd_yr * d_lnCV","CC","lnCV","lnCV"
"aaa346","K","K = P + C","IPM","lnsize","lnsize"
"aaa346","staySB","staySB = ( 1 - g1) * s1","DD",NA,NA
"aaa346","goSB","goSB = ( 1 - g0 ) * s0 * Pf * Fs * s * d_lnsize","CD","lnsize",NA
"aaa346","P","P = s * g * ( 1 - Pf ) * d_lnsize","CC","lnsize","lnsize"
"aaa346","C","C = s * Pf * Fv * Fvd * d_lnsize","CC","lnsize","lnsize"
"aaa346","sdlCont","sdlCont = Psc * Fsd * seedling_1 * d_lnsize","DC",NA,"lnsize"
"aaa346","Fsdl","Fsdl = Pest * g0 * Pf * Fs * s * d_lnsize","CD","lnsize",NA
"aaa346","SB1sdl","SB1sdl = Pest * g1 * SB1_1","DD",NA,NA
"aaa346","SB2sdl","SB2sdl = Pest * g2 * SB2_1","DD",NA,NA
"aaa346","K","n_seedbank_2_t_1 = mat_mult(staySB, n_seedbank_1_t); n_seedbank_1_t_1 = mat_mult(goSB, n_lnsize_t); n_seedling_t_1 = mat_mult(Fsdl, n_lnsize_t) + mat_mult(SB1sdl, n_seedbank_1_t) + mat_mult(SB2sdl, n_seedbank_2_t); n_lnsize_t_1 = mat_mult(sdlCont, n_seedling_t) + mat_mult(K, n_lnsize_t)","iteration_procedure","lnsize","lnsize"
"aaa347","K","K = P + C","IPM","lnsize","lnsize"
"aaa347","staySB","staySB = ( 1 - g1) * s1","DD",NA,NA
"aaa347","goSB","goSB = ( 1 - g0 ) * s0 * Pf * Fs * s * d_lnsize","CD","lnsize",NA
"aaa347","P","P = s * g * ( 1 - Pf ) * d_lnsize","CC","lnsize","lnsize"
"aaa347","C","C = s * Pf * Fv * Fvd * d_lnsize","CC","lnsize","lnsize"
"aaa347","sdlCont","sdlCont = Psc * Fsd * seedling_1 * d_lnsize","DC",NA,"lnsize"
"aaa347","Fsdl","Fsdl = Pest * g0 * Pf * Fs * s * d_lnsize","CD","lnsize",NA
"aaa347","SB1sdl","SB1sdl = Pest * g1 * SB1_1","DD",NA,NA
"aaa347","SB2sdl","SB2sdl = Pest * g2 * SB2_1","DD",NA,NA
"aaa347","K","n_seedbank_2_t_1 = mat_mult(staySB, n_seedbank_1_t); n_seedbank_1_t_1 = mat_mult(goSB, n_lnsize_t); n_seedling_t_1 = mat_mult(Fsdl, n_lnsize_t) + mat_mult(SB1sdl, n_seedbank_1_t) + mat_mult(SB2sdl, n_seedbank_2_t); n_lnsize_t_1 = mat_mult(sdlCont, n_seedling_t) + mat_mult(K, n_lnsize_t)","iteration_procedure","lnsize","lnsize"
"aaa348","K","K = P + C","IPM","lnsize","lnsize"
"aaa348","staySB","staySB = ( 1 - g1) * s1","DD",NA,NA
"aaa348","goSB","goSB = ( 1 - g0 ) * s0 * Pf * Fs * s * d_lnsize","CD","lnsize",NA
"aaa348","P","P = s * g * ( 1 - Pf ) * d_lnsize","CC","lnsize","lnsize"
"aaa348","C","C = s * Pf * Fv * Fvd * d_lnsize","CC","lnsize","lnsize"
"aaa348","sdlCont","sdlCont = Psc * Fsd * seedling_1 * d_lnsize","DC",NA,"lnsize"
"aaa348","Fsdl","Fsdl = Pest * g0 * Pf * Fs * s * d_lnsize","CD","lnsize",NA
"aaa348","SB1sdl","SB1sdl = Pest * g1 * SB1_1","DD",NA,NA
"aaa348","SB2sdl","SB2sdl = Pest * g2 * SB2_1","DD",NA,NA
"aaa348","K","n_seedbank_2_t_1 = mat_mult(staySB, n_seedbank_1_t); n_seedbank_1_t_1 = mat_mult(goSB, n_lnsize_t); n_seedling_t_1 = mat_mult(Fsdl, n_lnsize_t) + mat_mult(SB1sdl, n_seedbank_1_t) + mat_mult(SB2sdl, n_seedbank_2_t); n_lnsize_t_1 = mat_mult(sdlCont, n_seedling_t) + mat_mult(K, n_lnsize_t)","iteration_procedure","lnsize","lnsize"
"aaa349","K","K = P + F","IPM","lnsize","lnsize"
"aaa349","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa349","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa350","K","K = P + F","IPM","lnsize","lnsize"
"aaa350","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa350","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa351","K","K = P + F","IPM","lnsize","lnsize"
"aaa351","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa351","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa352","K","K = P + F","IPM","lnsize","lnsize"
"aaa352","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa352","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa353","K","K = P + F","IPM","lnsize","lnsize"
"aaa353","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa353","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa354","K","K = P + F","IPM","lnsize","lnsize"
"aaa354","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa354","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa355","K","K = P + F","IPM","lnsize","lnsize"
"aaa355","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa355","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa356","K","K = P + F","IPM","lnsize","lnsize"
"aaa356","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa356","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa357","K","K = P + F","IPM","lnsize","lnsize"
"aaa357","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa357","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa358","K","K = P + F","IPM","lnsize","lnsize"
"aaa358","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa358","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa359","K","K = P + F","IPM","lnsize","lnsize"
"aaa359","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa359","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa360","K","K = P + F","IPM","lnsize","lnsize"
"aaa360","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa360","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa361","K","K = P + F","IPM","lnsize","lnsize"
"aaa361","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa361","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa362","K","K = P + F","IPM","lnsize","lnsize"
"aaa362","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa362","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa363","K","K = P + F","IPM","lnsize","lnsize"
"aaa363","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa363","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa364","K","K = P + F","IPM","lnsize","lnsize"
"aaa364","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa364","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa365","K","K = P + F","IPM","lnsize","lnsize"
"aaa365","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa365","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa366","K","K = P + F","IPM","lnsize","lnsize"
"aaa366","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa366","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa367","K","K = P + F","IPM","lnsize","lnsize"
"aaa367","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa367","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa368","K","K = P + F","IPM","lnsize","lnsize"
"aaa368","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa368","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa369","K","K = P + F","IPM","lnsize","lnsize"
"aaa369","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa369","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa370","K","K = P + F","IPM","lnsize","lnsize"
"aaa370","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa370","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa371","K","K = P + F","IPM","lnsize","lnsize"
"aaa371","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa371","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa372","K","K = P + F","IPM","lnsize","lnsize"
"aaa372","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa372","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa373","K","K = P + F","IPM","lnsize","lnsize"
"aaa373","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa373","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa374","K","K = P + F","IPM","lnsize","lnsize"
"aaa374","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa374","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa375","K","K = P + F","IPM","lnsize","lnsize"
"aaa375","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa375","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa376","K","K = P + F","IPM","lnsize","lnsize"
"aaa376","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa376","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa377","K","K = P + F","IPM","lnsize","lnsize"
"aaa377","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa377","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa378","K","K = P + F","IPM","lnsize","lnsize"
"aaa378","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa378","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa379","K","K = P + F","IPM","lnsize","lnsize"
"aaa379","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa379","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa380","K","K = P + F","IPM","lnsize","lnsize"
"aaa380","P","P = s * g * d_lnsize","CC","lnsize","lnsize"
"aaa380","F","F = Pf * Nfruit * Nseeds * Pe * Fd * d_lnsize","CC","lnsize","lnsize"
"aaa381","K_site_yr","K_site = P_site_yr + F_site_yr","IPM","lnD","lnD"
"aaa381","P_site_yr","P_site_yr = s_site_yr * g_site_yr * d_lnD","CC","lnD","lnD"
"aaa381","F_site_yr","F_site_yr = Pr_site_yr * f_site_yr * (1 - go) * germ * sdl_s * Fd * d_lnD","CC","lnD","lnD"
"aaa381","staySB","staySB = go","DD",NA,NA
"aaa381","goSB_site_yr","goSB_site_yr = Pr_site_yr * f_site_yr * go * d_lnD","CD","lnD",NA
"aaa381","goCont","goCont = sdl_s * germ * Fd * d_lnD","DC",NA,"lnD"
"aaa381","K_site_yr","n_seedbank_t_1 = mat_mult(staySB, n_seedbank_t) + mat_mult(goSB_site, n_lnD_t); n_lnD_t_1 = mat_mult(goCont, n_seedbank_t) + mat_mult(K_site, n_lnD_t)","iteration_procedure","lnD","lnD"
"aaa382","K_site_yr","K_site = P_site_yr + F_site_yr","IPM","lnD","lnD"
"aaa382","P_site_yr","P_site_yr = s_site_yr * g_site_yr * d_lnD","CC","lnD","lnD"
"aaa382","F_site_yr","F_site_yr = Pr_site_yr * f_site_yr * (1 - go) * germ * sdl_s * Fd * d_lnD","CC","lnD","lnD"
"aaa382","staySB","staySB = go","DD",NA,NA
"aaa382","goSB_site_yr","goSB_site_yr = Pr_site_yr * f_site_yr * go * d_lnD","CD","lnD",NA
"aaa382","goCont","goCont = sdl_s * germ * Fd * d_lnD","DC",NA,"lnD"
"aaa382","K_site_yr","n_seedbank_t_1 = mat_mult(staySB, n_seedbank_t) + mat_mult(goSB_site, n_lnD_t); n_lnD_t_1 = mat_mult(goCont, n_seedbank_t) + mat_mult(K_site, n_lnD_t)","iteration_procedure","lnD","lnD"
"aaa383","K_site_yr","K_site = P_site_yr + F_site_yr","IPM","lnD","lnD"
"aaa383","P_site_yr","P_site_yr = s_site_yr * g_site_yr * d_lnD","CC","lnD","lnD"
"aaa383","F_site_yr","F_site_yr = Pr_site_yr * f_site_yr * (1 - go) * germ * sdl_s * Fd * d_lnD","CC","lnD","lnD"
"aaa383","staySB","staySB = go","DD",NA,NA
"aaa383","goSB_site_yr","goSB_site_yr = Pr_site_yr * f_site_yr * go * d_lnD","CD","lnD",NA
"aaa383","goCont","goCont = sdl_s * germ * Fd * d_lnD","DC",NA,"lnD"
"aaa383","K_site_yr","n_seedbank_t_1 = mat_mult(staySB, n_seedbank_t) + mat_mult(goSB_site, n_lnD_t); n_lnD_t_1 = mat_mult(goCont, n_seedbank_t) + mat_mult(K_site, n_lnD_t)","iteration_procedure","lnD","lnD"
"aaa384","K_yr","K_yr = P_yr + F_yr","IPM","Rvol","Rvol"
"aaa384","P_yr","P_yr = s_yr * g_yr * d_Rvol","CC","Rvol","Rvol"
"aaa384","F_yr","F_yr = p_yr * f_yr * Fd * d_Rvol","CC","Rvol","Rvol"
"aaa385","K","K = P + F","IPM","height","height"
"aaa385","P","P = s * g * d_height","CC","height","height"
"aaa385","F","F = f * fd * d_height","CC","height","height"
"aaa386","K","K = P + F","IPM","height","height"
"aaa386","P","P = s * g * d_height","CC","height","height"
"aaa386","F","F = f * fd * d_height","CC","height","height"
"aaa387","K","K = P + F","IPM","height","height"
"aaa387","P","P = s * g * d_height","CC","height","height"
"aaa387","F","F = f * fd * d_height","CC","height","height"
"aaa388","K","K = P + F","IPM","height","height"
"aaa388","P","P = s * g * d_height","CC","height","height"
"aaa388","F","F = f * fd * d_height","CC","height","height"
"aaa389","K","K = P + F","IPM","lnmass","lnmass"
"aaa389","P","P = s * g * d_lnmass","CC","lnmass","lnmass"
"aaa389","F","F = f * fd * d_lnmass","CC","lnmass","lnmass"
"aaa390","K","K = P + F","IPM","lnmass","lnmass"
"aaa390","P","P = s * g * d_lnmass","CC","lnmass","lnmass"
"aaa390","F","F = f * fd * d_lnmass","CC","lnmass","lnmass"
"aaa391","K","K = P + F","IPM","lnmass","lnmass"
"aaa391","P","P = s * g * d_lnmass","CC","lnmass","lnmass"
"aaa391","F","F = f * fd * d_lnmass","CC","lnmass","lnmass"
"aaa392","K","K = P + F","IPM","lnmass","lnmass"
"aaa392","P","P = s * g * d_lnmass","CC","lnmass","lnmass"
"aaa392","F","F = f * fd * d_lnmass","CC","lnmass","lnmass"
"bbbbb0","K_yr","K_yr = P_yr + F_yr","IPM","size","size"
"bbbbb0","P_yr","P_yr = g_yr * s_yr * d_size","CC","size","size"
"bbbbb0","F_yr","F_yr = f_r_yr * f_d_yr * f_n_yr * d_size","CC","size","size"
"bbbbb1","K_yr","K_yr = P_yr + F_yr","IPM","size","size"
"bbbbb1","P_yr","P_yr = g_yr * s_yr * d_size","CC","size","size"
"bbbbb1","F_yr","F_yr = f_r_yr * f_d_yr * f_n_yr * d_size","CC","size","size"
"bbbbb2","K_yr","K_yr = P_yr + F_yr","IPM","size","size"
"bbbbb2","P_yr","P_yr = g_yr * s_yr * d_size","CC","size","size"
"bbbbb2","F_yr","F_yr = f_r_yr * f_d_yr * f_n_yr * d_size","CC","size","size"
"bbbbb3","K_yr","K_yr = P_yr + F_yr","IPM","size","size"
"bbbbb3","P_yr","P_yr = g_yr * s_yr * d_size","CC","size","size"
"bbbbb3","F_yr","F_yr = f_r_yr * f_d_yr * f_n_yr * d_size","CC","size","size"
"bbbbb4","K_yr","K_yr = P_yr + F_yr","IPM","size","size"
"bbbbb4","P_yr","P_yr = g_yr * s_yr * d_size","CC","size","size"
"bbbbb4","F_yr","F_yr = f_r_yr * f_d_yr * f_n_yr * d_size","CC","size","size"
"bbbbb5","K_yr","K_yr = P_yr + F_yr","IPM","size","size"
"bbbbb5","P_yr","P_yr = g_yr * s_yr * d_size","CC","size","size"
"bbbbb5","F_yr","F_yr = f_r_yr * f_d_yr * f_n_yr * d_size","CC","size","size"
"bbbbb6","K_yr","K_yr = P_yr + F_yr","IPM","size","size"
"bbbbb6","P_yr","P_yr = g_yr * s_yr * d_size","CC","size","size"
"bbbbb6","F_yr","F_yr = f_r_yr * f_d_yr * f_n_yr * d_size","CC","size","size"
"bbbbb7","K","K = P + F","IPM","size","size"
"bbbbb7","P","P = g * s * d_size","CC","size","size"
"bbbbb7","F","F = f_flower * f_seedhead * f_seed* f_recruit *f_recsize * d_size","CC","size","size"
"bbbbb8","K","K = P + F","IPM","dbh","dbh"
"bbbbb8","P","P =  s *g * d_dbh","CC","dbh","dbh"
"bbbbb8","F","F= r * d_dbh","CC","dbh","dbh"
"bbbbb9","K","K = P + F","IPM","dbh","dbh"
"bbbbb9","P","P =  s *g * d_dbh","CC","dbh","dbh"
"bbbbb9","F","F= r * d_dbh","CC","dbh","dbh"
"bbbb10","K","K = P + F","IPM",NA,NA
"bbbb10","P","P =  s *g * d_all","CC","all","all"
"bbbb10","F","F= r * d_all","CC","all","all"
"bbbb11","K","K = P + F","IPM",NA,NA
"bbbb11","P","P =  s *g * d_all","CC","all","all"
"bbbb11","F","F= r * d_all","CC","all","all"
"bbbb12","K","K = P + F","IPM",NA,NA
"bbbb12","P","P =  s *g * d_all","CC","all","all"
"bbbb12","F","F= r * d_all","CC","all","all"
"bbbb13","K","K = P + F","IPM",NA,NA
"bbbb13","P","P =  s *g * d_all","CC","all","all"
"bbbb13","F","F= r * d_all","CC","all","all"
"bbbb14","K","K = P + F","IPM",NA,NA
"bbbb14","P","P =  s *g * d_all","CC","all","all"
"bbbb14","F","F= r * d_all","CC","all","all"
"bbbb15","K","K = P + F","IPM",NA,NA
"bbbb15","P","P =  s *g * d_all","CC","all","all"
"bbbb15","F","F= r * d_all","CC","all","all"
"bbbb16","K","K = P + F","IPM",NA,NA
"bbbb16","P","P =  s *g * d_all","CC","all","all"
"bbbb16","F","F= r * d_all","CC","all","all"
"bbbb17","K","K = P + F","IPM",NA,NA
"bbbb17","P","P =  s *g * d_all","CC","all","all"
"bbbb17","F","F= r * d_all","CC","all","all"
"bbbb18","K","K = P + F","IPM",NA,NA
"bbbb18","P","P =  s *g * d_all","CC","all","all"
"bbbb18","F","F= r * d_all","CC","all","all"
"bbbb19","K","K = P + F","IPM",NA,NA
"bbbb19","P","P =  s *g * d_all","CC","all","all"
"bbbb19","F","F= r * d_all","CC","all","all"
"bbbb20","K","K = P + F","IPM",NA,NA
"bbbb20","P","P =  s *g * d_all","CC","all","all"
"bbbb20","F","F= r * d_all","CC","all","all"
"bbbb21","K_yr","K_yr = P_yr + F_yr + C_yr","IPM","size","size"
"bbbb21","K_yr","n_size_t_1 = mat_mult(K_yr, n_size_t) + mat_mult(B1_yr, n_seedbank_t); n_seedbank_t_1 = mat_mult(B_yr, n_size_t) + StaySB * n_seedbank_t","iteration_procedure","size","size"
"bbbb21","P_yr","P_yr = s_yr * g_yr * d_size","CC","size","size"
"bbbb21","F _yr","F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size","CC","size","size"
"bbbb21","C_yr","C_yr = c_p_yr  *  c_n * c_d * d_size","CC","size","size"
"bbbb21","B_yr","B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size","CD","size",NA
"bbbb21","B1_yr","B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size","DC",NA,"size"
"bbbb21","StaySB","StaySB = sb_stay","DD",NA,NA
"bbbb22","K_yr","K_yr = P_yr + F_yr + C_yr","IPM","size","size"
"bbbb22","K_yr","n_size_t_1 = mat_mult(K_yr, n_size_t) + mat_mult(B1_yr, n_seedbank_t); n_seedbank_t_1 = mat_mult(B_yr, n_size_t) + StaySB * n_seedbank_t","iteration_procedure","size","size"
"bbbb22","P_yr","P_yr = s_yr * g_yr * d_size","CC","size","size"
"bbbb22","F _yr","F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size","CC","size","size"
"bbbb22","C_yr","C_yr = c_p_yr  *  c_n * c_d * d_size","CC","size","size"
"bbbb22","B_yr","B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size","CD","size",NA
"bbbb22","B1_yr","B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size","DC",NA,"size"
"bbbb22","StaySB","StaySB = sb_stay","DD",NA,NA
"bbbb23","K_yr","K_yr = P_yr + F_yr + C_yr","IPM","size","size"
"bbbb23","K_yr","n_size_t_1 = mat_mult(K_yr, n_size_t) + mat_mult(B1_yr, n_seedbank_t); n_seedbank_t_1 = mat_mult(B_yr, n_size_t) + StaySB * n_seedbank_t","iteration_procedure","size","size"
"bbbb23","P_yr","P_yr = s_yr * g_yr * d_size","CC","size","size"
"bbbb23","F _yr","F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size","CC","size","size"
"bbbb23","C_yr","C_yr = c_p_yr  *  c_n * c_d * d_size","CC","size","size"
"bbbb23","B_yr","B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size","CD","size",NA
"bbbb23","B1_yr","B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size","DC",NA,"size"
"bbbb23","StaySB","StaySB = sb_stay","DD",NA,NA
"bbbb24","K_yr","K_yr = P_yr + F_yr + C_yr","IPM","size","size"
"bbbb24","K_yr","n_size_t_1 = mat_mult(K_yr, n_size_t) + mat_mult(B1_yr, n_seedbank_t); n_seedbank_t_1 = mat_mult(B_yr, n_size_t) + StaySB * n_seedbank_t","iteration_procedure","size","size"
"bbbb24","P_yr","P_yr = s_yr * g_yr * d_size","CC","size","size"
"bbbb24","F _yr","F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size","CC","size","size"
"bbbb24","C_yr","C_yr = c_p_yr  *  c_n * c_d * d_size","CC","size","size"
"bbbb24","B_yr","B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size","CD","size",NA
"bbbb24","B1_yr","B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size","DC",NA,"size"
"bbbb24","StaySB","StaySB = sb_stay","DD",NA,NA
"bbbb25","K_yr","K_yr = P_yr + F_yr + C_yr","IPM","size","size"
"bbbb25","K_yr","n_size_t_1 = mat_mult(K_yr, n_size_t) + mat_mult(B1_yr, n_seedbank_t); n_seedbank_t_1 = mat_mult(B_yr, n_size_t) + StaySB * n_seedbank_t","iteration_procedure","size","size"
"bbbb25","P_yr","P_yr = s_yr * g_yr * d_size","CC","size","size"
"bbbb25","F _yr","F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size","CC","size","size"
"bbbb25","C_yr","C_yr = c_p_yr  *  c_n * c_d * d_size","CC","size","size"
"bbbb25","B_yr","B_yr = f_p_yr *  f_n * f_seeds * f_sb * d_size","CD","size",NA
"bbbb25","B1_yr","B1_yr= B_yr * (1- f_ss) * f_e * f_r * d_size","DC",NA,"size"
"bbbb25","StaySB","StaySB = sb_stay","DD",NA,NA
"bbbb26","K_yr","K_yr = P_yr + F_yr + C_yr","IPM","size","size"
"bbbb26","K_yr","n_size_t_1 = mat_mult(K_yr, n_size_t) + mat_mult(B1_yr, n_seedbank_t); n_seedbank_t_1 = mat_mult(B_yr, n_size_t) + StaySB * n_seedbank_t","iteration_procedure","size","size"
"bbbb26","P_yr","P_yr = s_yr * g_yr * d_size","CC","size","size"
"bbbb26","F _yr","F_yr = f_p_yr *  f_n * f_seeds * f_e * (1-f_sb) * f_r * d_size","CC","size","size"
